id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,result_margin,eliminator,method,umpire1,umpire2,venue
712,2019,Delhi,2019-03-20,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,wickets,0,Delhi Capitals,2,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
713,2019,Chennai,2019-05-19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,tie,0,Chennai Super Kings,0,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
714,2019,Bangalore,2019-04-17,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,5,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
715,2019,Lucknow,2019-05-11,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,bat,wickets,0,Mumbai Indians,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
716,2019,Kolkata,2019-05-03,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,33,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
717,2019,Delhi,2019-05-20,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,wickets,0,Delhi Capitals,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
718,2019,Chennai,2019-04-16,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,runs,0,Rajasthan Royals,24,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
719,2019,Bangalore,2019-04-03,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,wickets,0,Punjab Kings,5,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
720,2019,Lucknow,2019-04-06,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,bat,wickets,0,Lucknow Super Giants,8,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
721,2019,Kolkata,2019-04-15,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Kolkata Knight Riders,4,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
722,2019,Delhi,2019-05-22,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,15,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
723,2019,Chennai,2019-03-19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
724,2019,Bangalore,2019-04-20,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,3,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
725,2019,Lucknow,2019-04-03,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,bat,wickets,0,Lucknow Super Giants,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
726,2019,Kolkata,2019-03-14,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,2,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
727,2019,Delhi,2019-03-17,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,runs,0,Delhi Capitals,2,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
728,2019,Chennai,2019-03-12,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,wickets,0,Chennai Super Kings,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
729,2019,Bangalore,2019-03-01,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,10,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
730,2019,Lucknow,2019-04-07,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
731,2019,Kolkata,2019-03-01,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,wickets,0,Sunrisers Hyderabad,6,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
732,2019,Delhi,2019-04-27,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,wickets,0,Delhi Capitals,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
733,2019,Chennai,2019-05-01,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
734,2019,Bangalore,2019-04-03,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,runs,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
735,2019,Lucknow,2019-03-15,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,bat,wickets,0,Mumbai Indians,4,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
736,2019,Kolkata,2019-04-16,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,17,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
737,2019,Delhi,2019-04-02,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,wickets,0,Delhi Capitals,7,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
738,2019,Chennai,2019-05-25,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Chennai Super Kings,3,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
739,2019,Bangalore,2019-04-09,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,wickets,0,Royal Challengers Bangalore,2,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
740,2019,Lucknow,2019-05-20,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,runs,0,Lucknow Super Giants,10,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
741,2019,Kolkata,2019-03-28,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Kolkata Knight Riders,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
742,2019,Delhi,2019-04-08,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,runs,0,Delhi Capitals,7,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
743,2019,Chennai,2019-03-01,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,runs,0,Chennai Super Kings,24,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
744,2019,Bangalore,2019-03-11,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,wickets,0,Punjab Kings,8,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
745,2019,Lucknow,2019-04-08,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,runs,0,Lucknow Super Giants,51,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
746,2019,Kolkata,2019-03-07,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
747,2019,Delhi,2019-03-24,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,runs,0,Delhi Capitals,38,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
748,2019,Chennai,2019-04-13,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
749,2019,Bangalore,2019-05-11,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,wickets,0,Punjab Kings,4,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
750,2019,Lucknow,2019-04-12,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,23,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
751,2019,Kolkata,2019-03-26,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Kolkata Knight Riders,33,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
752,2019,Delhi,2019-04-04,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,wickets,0,Delhi Capitals,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
753,2019,Chennai,2019-04-24,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
754,2019,Bangalore,2019-04-05,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
755,2019,Lucknow,2019-04-16,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,field,runs,0,Mumbai Indians,66,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
756,2019,Kolkata,2019-03-17,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,8,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
757,2019,Delhi,2019-03-12,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,runs,0,Gujarat Titans,15,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
758,2019,Chennai,2019-04-20,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,wickets,0,Rajasthan Royals,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
759,2019,Bangalore,2019-03-14,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
760,2020,Kolkata,2020-05-18,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,1,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
761,2020,Delhi,2020-05-17,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Delhi Capitals,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
762,2020,Mumbai,2020-05-17,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,runs,0,Mumbai Indians,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
763,2020,Chennai,2020-05-04,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,runs,0,Royal Challengers Bangalore,38,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
764,2020,Mohali,2020-03-03,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,wickets,0,Sunrisers Hyderabad,8,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
765,2020,Kolkata,2020-04-06,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
766,2020,Delhi,2020-04-09,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
767,2020,Mumbai,2020-04-21,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,runs,0,Mumbai Indians,47,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
768,2020,Chennai,2020-04-23,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Chennai Super Kings,3,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
769,2020,Mohali,2020-05-03,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,runs,0,Sunrisers Hyderabad,42,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
770,2020,Kolkata,2020-05-09,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,10,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
771,2020,Delhi,2020-04-07,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,field,runs,0,Lucknow Super Giants,32,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
772,2020,Mumbai,2020-03-25,Mumbai Indians,Gujarat Titans,Mumbai Indians,field,runs,0,Gujarat Titans,30,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
773,2020,Chennai,2020-03-20,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Chennai Super Kings,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
774,2020,Mohali,2020-04-05,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,wickets,0,Punjab Kings,5,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
775,2020,Kolkata,2020-05-15,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,33,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
776,2020,Delhi,2020-03-09,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,bat,wickets,0,Lucknow Super Giants,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
777,2020,Mumbai,2020-03-23,Mumbai Indians,Gujarat Titans,Mumbai Indians,field,runs,0,Gujarat Titans,51,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
778,2020,Chennai,2020-05-07,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
779,2020,Mohali,2020-05-09,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
780,2020,Kolkata,2020-03-23,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,1,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
781,2020,Delhi,2020-04-17,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
782,2020,Mumbai,2020-05-23,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,wickets,0,Mumbai Indians,1,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
783,2020,Chennai,2020-04-11,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Chennai Super Kings,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
784,2020,Mohali,2020-04-17,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,wickets,0,Punjab Kings,9,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
785,2020,Kolkata,2020-03-03,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
786,2020,Delhi,2020-03-19,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,19,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
787,2020,Mumbai,2020-04-06,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,wickets,0,Gujarat Titans,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
788,2020,Chennai,2020-03-13,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
789,2020,Mohali,2020-03-21,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,runs,0,Sunrisers Hyderabad,2,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
790,2020,Kolkata,2020-03-12,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,2,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
791,2020,Delhi,2020-04-11,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Delhi Capitals,2,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
792,2020,Mumbai,2020-04-14,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,51,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
793,2020,Chennai,2020-03-09,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
794,2020,Mohali,2020-03-02,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,wickets,0,Sunrisers Hyderabad,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
795,2020,Kolkata,2020-03-11,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,1,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
796,2020,Delhi,2020-04-05,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
797,2020,Mumbai,2020-05-25,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,4,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
798,2020,Chennai,2020-03-24,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
799,2020,Mohali,2020-04-09,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,runs,0,Sunrisers Hyderabad,38,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
800,2020,Kolkata,2020-05-03,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,runs,0,Rajasthan Royals,28,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
801,2020,Delhi,2020-05-04,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,field,runs,0,Lucknow Super Giants,18,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
802,2020,Mumbai,2020-04-20,Mumbai Indians,Gujarat Titans,Mumbai Indians,field,runs,0,Gujarat Titans,27,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
803,2020,Chennai,2020-03-20,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,15,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
804,2020,Mohali,2020-03-06,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,wickets,0,Punjab Kings,6,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
805,2020,Kolkata,2020-03-09,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,runs,0,Kolkata Knight Riders,27,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
806,2020,Delhi,2020-03-17,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Delhi Capitals,52,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
807,2020,Mumbai,2020-04-19,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,4,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
808,2020,Chennai,2020-03-22,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Chennai Super Kings,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
809,2020,Mohali,2020-03-18,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Punjab Kings,45,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
810,2020,Kolkata,2020-03-23,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,runs,0,Kolkata Knight Riders,14,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
811,2020,Delhi,2020-05-05,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,field,runs,0,Lucknow Super Giants,68,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
812,2020,Mumbai,2020-04-19,Mumbai Indians,Gujarat Titans,Mumbai Indians,field,runs,0,Gujarat Titans,1,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
813,2020,Chennai,2020-04-06,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,47,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
814,2020,Mohali,2020-05-19,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Punjab Kings,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
815,2020,Kolkata,2020-04-20,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
816,2020,Delhi,2020-05-19,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Delhi Capitals,29,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
817,2020,Mumbai,2020-05-04,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
818,2020,Chennai,2020-05-11,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Chennai Super Kings,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
819,2020,Mohali,2020-04-28,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,wickets,0,Punjab Kings,2,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
820,2021,Kolkata,2021-03-15,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Kolkata Knight Riders,6,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
821,2021,Chennai,2021-04-15,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,runs,0,Punjab Kings,31,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
822,2021,Hyderabad,2021-04-08,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,wickets,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
823,2021,Delhi,2021-04-06,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Delhi Capitals,31,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
824,2021,Mumbai,2021-05-03,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Mumbai Indians,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
825,2021,Kolkata,2021-04-17,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
826,2021,Chennai,2021-04-02,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,runs,0,Punjab Kings,13,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
827,2021,Hyderabad,2021-05-24,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,runs,0,Sunrisers Hyderabad,74,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
828,2021,Delhi,2021-05-07,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,runs,0,Royal Challengers Bangalore,2,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
829,2021,Mumbai,2021-05-08,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,wickets,0,Mumbai Indians,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
830,2021,Kolkata,2021-05-10,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Kolkata Knight Riders,6,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
831,2021,Chennai,2021-05-10,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,wickets,0,Chennai Super Kings,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
832,2021,Hyderabad,2021-05-28,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,field,runs,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
833,2021,Delhi,2021-03-18,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
834,2021,Mumbai,2021-05-21,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,wickets,0,Mumbai Indians,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
835,2021,Kolkata,2021-03-21,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
836,2021,Chennai,2021-04-12,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,52,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
837,2021,Hyderabad,2021-05-17,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,runs,0,Sunrisers Hyderabad,8,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
838,2021,Delhi,2021-03-28,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,runs,0,Royal Challengers Bangalore,48,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
839,2021,Mumbai,2021-05-22,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
